NPS_Wells_ID,Alternate_ID,Park,Ownership,State,Status,Status_Num,Type,Lat_dd,Long_dd,Lat_Long_Ref,Access Details,Qualifier_CD,Completion_Date,Qualifier_D,Depth_ft,Qualifer_YT,YieldTest_Rate_gpm,YieldTest_Date,YieldTest_Ref,Well Documents,Photo,State_Database,IRMA_Docket,IRMA_Docket_Link,IRMA_Technical,IRMA_Technical_Link,IRMA_Aquarius,USGS_NWIS,USGS_NGWMN,WQP_SiteID,WQP_Data_Link,eTIC2_Pubs,PHS,State_OG_Database,FMSS Location ID#,Comments
COLM_W_010,Permit #30-WCB; 36-WCB,COLM,Private,CO,Unknown,4,Supply,39.070469,-108.668587,CO DWR Well Application,,Ex,11/1/1956,Ex,232,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/COLM?csf=1&web=1&e=BIUYp2,,https://dwr.state.co.us/Tools/WellPermits/C390036,,,,https://irma.nps.gov/DataStore/Collection/Profile/9133,,,,,,,,,,"Drilled in Nov. 1956 to 87 ft., deepened on 4/29/1957. "
COLM_W_011,Permit #13-WCB,COLM,Private,CO,Unknown,4,Supply,39.113498,-108.729136,CO DWR Well Application,,Ex,6/21/1955,Ex,655,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/COLM?csf=1&web=1&e=BIUYp2,,https://dwr.state.co.us/Tools/WellPermits/C390013,,,,https://irma.nps.gov/DataStore/Collection/Profile/9133,,,,,,,,,,Flowing well (artesian) when drilled.
CURE_W_001,Original Elk Creek Well; USGS 382741107095901 NB04900334DAB,CURE,NPS,CO,Plugged & Abandoned,3,Supply,38.464141,-107.168843,Estimated location per CURE Docket 001,,Ex,6/28/1973,Ex,550,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,,CURE 001,https://irma.nps.gov/DataStore/Collection/Profile/9134,"Elk Creek Area Wells and Water Supply (Martin, 2012)",https://irma.nps.gov/DataStore/Collection/Profile/9188,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=382741107095901,,,,,,,,Location is estimated based off description in CURE Docket 001.
CURE_W_002,Beaver Creek Well; Permit #119676,CURE,NPS,CO,Plugged & Abandoned,3,Supply,38.495065,-107.032267,CO DWR Well Application ,,Ex,10/7/1980,Ex,52,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0006425,CURE 002,https://irma.nps.gov/DataStore/Collection/Profile/9134,"Evaluation of the Water Supply at Six Sites (USGS, 1971)",https://irma.nps.gov/DataStore/Collection/Profile/9188,,,,,,,,,,
CURE_W_003,Stevens Creek Well; Permit #119675,CURE,NPS,CO,Active,1,Supply,38.48699,-107.092947,Approx Location per 2007 Construction Specs,,Ex,10/29/1980,Ex,125,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0914839,CURE 003,https://irma.nps.gov/DataStore/Collection/Profile/9134,,,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,75024,Serves a campground (2022). Seasonal use only. 
CURE_W_004,Neversink Well; Permit #119673,CURE,NPS,CO,Plugged & Abandoned,3,Supply,38.516023,-107.018268,CO DWR Well Application,,Ex,10/10/1980,Ex,50,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0006430,CURE 004,https://irma.nps.gov/DataStore/Collection/Profile/9134,,,,,,,,,,,,
CURE_W_005,Riverway Well; Permit #119674,CURE,NPS,CO,Plugged & Abandoned,3,Supply,38.526914,-106.995286,CO DWR Well Application,,Ex,10/16/1980,Ex,50,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0006428,CURE 005,https://irma.nps.gov/DataStore/Collection/Profile/9134,,,,,,,,,,,,
CURE_W_006,Cimarron Town Well; Permit #119613,CURE,NPS,CO,Active,1,Supply,38.44421,-107.555191,CO DWR Well Construction Report,,Ex,9/29/1980,Ap,100,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0006427,CURE 006,https://irma.nps.gov/DataStore/Collection/Profile/9134,,,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,75705,"Conflicting well depths reported. 78 ft per 1980 well log, 100 ft per 2021 PIR, 77 ft per 2021 PHS FSB report. Active year round. "
CURE_W_007,Cooper Ranch Well; Permit #119677,CURE,NPS,CO,Plugged & Abandoned,3,Supply,38.508301,-107.025024,CO DWR Well Application,,Ex,10/15/1980,Ex,42,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0914840,CURE 007,https://irma.nps.gov/DataStore/Collection/Profile/9134,,,,,,,,,,,,
CURE_W_008,East Cimmaron Well; Permit #119672,CURE,NPS,CO,Plugged & Abandoned,3,Supply,38.433796,-107.54228,CO DWR Well Application,,Ex,9/30/1980,Ex,52,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0006432,CURE 008,https://irma.nps.gov/DataStore/Collection/Profile/9134,,,,,,,,,,,,
CURE_W_009,East Elk Creek Well; Permit #119671,CURE,NPS,CO,Active,1,Supply,38.48383,-107.17132,"NPS Field Verified, 9/1/2022",,Ex,10/30/1980,Ex,50,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0006429,CURE 009,https://irma.nps.gov/DataStore/Collection/Profile/9134,,,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,75422,Solar powered. Drilled well. Seasonal use only. Low demand as of 2022. 24V well pump that requires removal by hand. Well is located in pump house. 
CURE_W_010,Elk Creek Well No. 1; Permit #36109-F; 31665-F; 33692-F,CURE,NPS,CO,Inactive,2,Supply,38.46821,-107.17381,"NPS Field Verified, 9/1/2022",,Ex,6/6/1987,Ex,400,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,https://doimspp.sharepoint.com/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Forms/AllItems.aspx?e=2%3AZS54GH&CT=1643059193193&OR=OWA%2DNT&CID=a4016dcc%2D2402%2Dc197%2Dcc62%2Db6253d3c8826&id=%2Fsites%2Fnps%2Dnrss%2Dwrdiv%2FGroundwater%20Database%20Files%2FWell%20Documents%2FCURE%2FCURE%5FW%5F010%2FCURE%5FW%5F010%20%2D%20NPS%20WRD%20N%20OShea%2Ejpg&viewid=d443a7ac%2De9ef%2D44bf%2D91e7%2D19b33e47fb76&parent=%2Fsites%2Fnps%2Dnrss%2Dwrdiv%2FGroundwater%20Database%20Files%2FWell%20Documents%2FCURE%2FCURE%5FW%5F010,https://dwr.state.co.us/Tools/WellPermits/0015669A,,,"Elk Creek Area Wells and Water Supply (Martin, 2012)",https://irma.nps.gov/DataStore/Collection/Profile/9188,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,84533,Seasonal use only. 
CURE_W_011,Elk Creek Well No. 2; Permit #305012; 32263-F,CURE,NPS,CO,Inactive,2,Supply,38.46988,-107.17173,"NPS Field Verified, 9/1/2022",,Ex,11/21/1987,Ex,400,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0056537A,,,"Elk Creek Area Wells and Water Supply (Martin, 2012)",https://irma.nps.gov/DataStore/Collection/Profile/9188,,,,,,,,,,There is a pump installed as of 2022.
CURE_W_012,"Elk Creek Well No. 3 (""Bay of Chickens""); Permit #33693-F; 36008-F",CURE,NPS,CO,Active,1,Supply,38.47623,-107.18072,"NPS Field Verified, 9/1/2022",,Ap,8/1/1988,Ex,200,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0013248,,,"Elk Creek Area Wells and Water Supply (Martin, 2012)",https://irma.nps.gov/DataStore/Collection/Profile/9188,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,84533,Active year round.
CURE_W_013,Elk Creek Well No. 4; Permit #32263-F-R; 285165,CURE,NPS,CO,Active,1,Supply,38.47698,-107.17199,"NPS Field Verified, 9/1/2022",,Ex,12/1/2011,Ex,263,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0056537B,,,"Elk Creek Area Wells and Water Supply (Martin, 2012)",https://irma.nps.gov/DataStore/Collection/Profile/9188,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,84533,Converted from monitoring well (#285165) to supply well (#32263-F-R). Seasonal use only. 
CURE_W_014,Lake Fork Well; Permit #33691-F; 31666-F,CURE,NPS,CO,Active,1,Supply,38.452839,-107.321241,CO DWR Well Application,,Ex,11/5/1987,Ex,250,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0013149,,,"Evaluation of the Water Supply at Six Sites (USGS, 1971)",https://irma.nps.gov/DataStore/Collection/Profile/9188,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,75836,PWS ID# 326007. Seasonal use only. 
CURE_W_015,Iola Well,CURE,NPS,CO,Unknown,4,Test,38.46279907,-107.1669998,Location Unknown. Plotted as Park Centroid,,Po,1/1/1965,Ap,57,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,,,,,,,,,,,,,,,"LOCATION UNKNOWN. No known CO DWR permit number. Per L. Martin memo dated July 7, 2004 (see in CURE Multiple Wells): One test hole was drilled to 88 ft then plugged. A second (Iola Well) was completed. "
CURE_W_016,Gateview Well; Permit #139681; GV2,CURE,NPS,CO,Inactive,2,Supply,38.381242,-107.230703,CO DWR Well Application,,Po,9/14/1984,Ap,75,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0010120,,,,,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,108200,Unknown exact date of construction. No well log found. Solar powered system. Seasonal use only. 
CURE_W_017,Ponderosa Campground Well; Permit #28618-F,CURE,NPS,CO,Active,1,Supply,38.525404,-107.321932,CO DWR Well Application,,Po,9/14/1984,Ap,80,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0010121,,,,,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,75730,Unknown exact date of construction. No well log found. Powered by solar. 20K gal storage system. Seasonal use only. 
CURE_W_018,CO Fish & Game Well #1; Permit #6-WCB,CURE,CPW,CO,Unknown,4,Supply,38.477164,-107.173798,CO DWR Well Application,,Ex,8/4/1955,Ex,50,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/C260006,,,,,,,,,,,,,,
CURE_W_019,CO Fish & Game Well #2; Permit #7-WCB,CURE,CPW,CO,Unknown,4,Supply,38.477066,-107.192309,CO DWR Well Application,,Ex,8/11/1955,Ex,56,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/C260007,,,,,,,,,,,,,,
CURE_W_020,Elk Creek; Permit #20073-MH,CURE,NPS,CO,Unknown,4,Monitoring,38.467969,-107.175966,CO DWR Well Application,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0020073,,,,,,,,,,,,,,"Notice of Intent was filed to drill a 300 ft monitoring well, however it is unknown if well was ever drilled. "
CURE_W_021,Iola Well #1; Permit #299795; 299794,CURE,NPS,CO,Inactive,2,Monitoring,38.468125,-107.089459,CO DWR Well Application,,Ap,4/1/1967,Ex,66.5,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/3672328,,,,,,,,,,,,,75871,"Date of first beneficial use was 4/1/1967. Unknown exact construction date. Supply well under #299794, then replaced by CURE_W_022 and repermitted as monitoring well under #299795."
CURE_W_022,Iola Well #1 (Replacement); Permit #299794-A,CURE,NPS,CO,Active,1,Supply,38.46809782,-107.0894585,CO DWR Well Application,,Ex,2/18/2016,Ex,140,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/3672329B,,,,,,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-vrp-oph/FSB/Reports/Field_Reports/IMR/CURE/EHSurvey?csf=1&web=1&e=wsYVSB,,75871,Replaced CURE_W_021. Seasonal use only. 
CURE_W_023,MW102-LF (Lake Fork); Permit #213458; 30757-MH,CURE,NPS,CO,Active,1,Monitoring,38.453739,-107.324914,CO DWR Well Application,,Ex,6/4/1997,Ex,73,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0434221A,,,,,,,,,,,,,,
CURE_W_024,MW101-LF (Lake Fork); Permit #213459; 30757-MH,CURE,NPS,CO,Active,1,Monitoring,38.45347,-107.324401,CO DWR Well Application,,Ex,6/3/1997,Ex,63,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0434221B,,,,,,,,,,,,,,
CURE_W_025,Permit #45470,CURE,US BOR,CO,Unknown,4,Supply,38.524449,-107.649805,CO DWR Well Application,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0903869,,,,,,,,,,,,,,Permit is expired. Unknown construction date (or if it was even constructed). 
CURE_W_026,Morrow Point Field Station Well; Permit #13062,CURE,US BOR,CO,Unknown,4,Supply,38.453191,-107.543365,CO DWR Well Application,,Ex,9/29/1962,Ex,30,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9112107,,,,,,,,,,,,,,
CURE_W_027,Permit #24427,CURE,Private,CO,Unknown,4,Supply,38.450288,-107.357257,CO DWR Well Application,,Ex,7/2/1965,Ex,25,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110598,,,,,,,,,,,,,,
CURE_W_028,USGS 381824107113200 NB04700328CAA00,CURE,USGS,CO,Unknown,4,Monitoring,38.384146,-107.243339,NWIS,,Pr,5/17/1985,Ex,80,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/Groundwater/WaterLevels/32595,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=381824107113200,,,,,,,,
CURE_W_029,Permit #277326,CURE,Private,CO,Active,1,Supply,38.458033,-107.300953,CO DWR Well Construction Report,,Ap,12/31/1965,Ex,210,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9402556,,,,,,,,,,,,,,
CURE_W_030,Permit #65808; 322414,CURE,Private,CO,Active,1,Supply,38.458252,-107.300811,CO DWR Well Application,,Ex,3/3/1973,Ex,258,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9111028,,,,,,,,,,,,,,
CURE_W_031,Permit #24309,CURE,Private,CO,Unknown,4,Supply,38.457939,-107.257061,CO DWR Well Application,,Ex,6/25/1965,Ex,38,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110592,,,,,,,,,,,,,,
CURE_W_032,Permit #9-WCB,CURE,Private,CO,Unknown,4,Supply,38.461808,-107.119544,CO DWR Well Application,,Ex,9/14/1956,Ex,20,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/C260009,,,,,,,,,,,,,,
CURE_W_033,Permit #127413,CURE,NPS,CO,Unknown,4,Unknown,38.513669,-107.30754,CO DWR Well Application,,Un,1/1/1000,Un,0,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0908380,,,,,,,,,,,,,,Application submitted; unknown if well was constructed or not. 
CURE_W_034,Permit #11100,CURE,US BOR,CO,Unknown,4,Supply,38.478559,-107.208584,CO DWR Well Application,,Ex,5/6/1962,Ex,27,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110413,,,,,,,,,,,,,,
CURE_W_035,Permit #10969,CURE,US BOR,CO,Unknown,4,Supply,38.478559,-107.208584,CO DWR Well Application,,Ex,5/7/1962,Ex,35,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110412,,,,,,,,,,,,,,
CURE_W_036,Permit #448,CURE,Private,CO,Unknown,4,Supply,38.487582,-107.069726,CO DWR Well Application,,Ex,5/31/1958,Ex,10,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110224,,,,,,,,,,,,,,
CURE_W_037,Permit #5909,CURE,Private,CO,Unknown,4,Supply,38.487783,-107.060507,CO DWR Well Application,,Ex,5/18/1960,Ex,15.5,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110330,,,,,,,,,,,,,,
CURE_W_038,Permit #126234,CURE,Private,CO,Unknown,4,Supply,38.493658,-107.063219,CO DWR Well Application,,Ex,11/30/1983,Ex,70,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9111565,,,,,,,,,,,,,,
CURE_W_039,Permit #149451,CURE,Private,CO,Unknown,4,Supply,38.4923,-107.059993,CO DWR Well Application,,Ex,1/19/1988,Ex,47,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/0280156,,,,,,,,,,,,,,
CURE_W_040,Permit #14864,CURE,Private,CO,Unknown,4,Supply,38.49924,-107.029448,CO DWR Well Application,,Ex,4/26/1963,Ex,116,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110480,,,,,,,,,,,,,,
CURE_W_041,Permit #37551,CURE,Private,CO,Unknown,4,Supply,38.506594,-107.024849,CO DWR Well Application,,Ex,4/28/1969,Ex,76,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110794,,,,,,,,,,,,,,
CURE_W_042,Permit #403-R,CURE,Private,CO,Unknown,4,Supply,38.513709,-107.020583,CO DWR Well Application,,Ex,5/31/1952,Ex,24,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110221,,,,,,,,,,,,,,
CURE_W_043,Permit #404-R,CURE,Private,CO,Unknown,4,Supply,38.513709,-107.020583,CO DWR Well Application,,Ex,5/31/1956,Ex,10,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9110222,,,,,,,,,,,,,,
CURE_W_044,USGS 382802107055001 NB04900233BDD,CURE,USGS,CO,Unknown,4,Monitoring,38.467218,-107.097834,NWIS,,Pr,5/1/1974,Ex,67,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=382802107055001,,,,,,,,
CURE_W_045,Sunnyside Water System Well 1; Structure 5905580,CURE,Private,CO,Unknown,4,Supply,38.486121,-107.104898,CO DWR Point of Diversion ,,Ex,9/9/1963,Ex,128,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/Structures/5905580,,,,,,,,,,,,,,Unknown exact location; well is along northern park boundary. 
CURE_W_046,Sunnyside Water System Well 2; Structure 5905581; Permit #69743; #43779-F,CURE,Private,CO,Unknown,4,Supply,38.489694,-107.102212,CO DWR Well Application,,Ex,12/12/1973,Ex,158,,,,,https://doimspp.sharepoint.com/:f:/r/sites/nps-nrss-wrdiv/Groundwater%20Database%20Files/Well%20Documents/CURE?csf=1&web=1&e=f6StP2,,https://dwr.state.co.us/Tools/WellPermits/9111073,,,,,,,,,,,,,,Unknown exact location; well is along northern park boundary. 
